Date,Ticker,Close,Volume
2021-03-22,SXR8,338.05999755859375,117383.0
2021-03-29,SXR8,344.69000244140625,108658.0
2021-04-05,SXR8,349.5799865722656,128107.0
2021-04-12,SXR8,353.19000244140625,121669.0
2021-04-19,SXR8,350.6499938964844,115132.0
2021-04-26,SXR8,352.29998779296875,108594.0
2021-05-03,SXR8,353.239990234375,129632.0
2021-05-10,SXR8,347.8800048828125,142556.0
2021-05-17,SXR8,347.1000061035156,157204.0
2021-05-24,SXR8,350.5,87493.0
2021-05-31,SXR8,351.9100036621094,121037.0
2021-06-07,SXR8,355.5400085449219,92959.0
2021-06-14,SXR8,357.67999267578125,110695.0
2021-06-21,SXR8,363.67999267578125,160049.0
2021-06-28,SXR8,371.6000061035156,124727.0
2021-07-05,SXR8,373.6700134277344,144180.0
2021-07-12,SXR8,374.0,84953.0
2021-07-19,SXR8,380.5,1348448.0
2021-07-26,SXR8,376.5899963378906,78818.0
2021-08-02,SXR8,382.94000244140625,95804.0
2021-08-09,SXR8,384.79998779296875,104978.0
2021-08-16,SXR8,386.0899963378906,94804.0
2021-08-23,SXR8,388.5400085449219,89265.0
2021-08-30,SXR8,388.4599914550781,123587.0
2021-09-06,SXR8,385.67999267578125,106484.0
2021-09-13,SXR8,384.9200134277344,90573.0
2021-09-20,SXR8,385.94000244140625,141480.0
2021-09-27,SXR8,379.92999267578125,152137.0
2021-10-04,SXR8,387.1000061035156,140457.0
2021-10-11,SXR8,392.29998779296875,129782.0
2021-10-18,SXR8,397.010009765625,124392.0
2021-10-25,SXR8,405.0400085449219,121809.0
2021-11-01,SXR8,414.9700012207031,1162172.0
2021-11-08,SXR8,416.7699890136719,122500.0
2021-11-15,SXR8,424.32000732421875,1400384.0
2021-11-22,SXR8,414.239990234375,220709.0
2021-11-29,SXR8,409.7200012207031,241990.0
2021-12-06,SXR8,422.17999267578125,236843.0
2021-12-13,SXR8,420.3500061035156,144897.0
2021-12-20,SXR8,426.82000732421875,110400.0
2021-12-27,SXR8,432.6300048828125,93064.0
2022-01-03,SXR8,421.3500061035156,192247.0
2022-01-10,SXR8,414.6199951171875,194494.0
2022-01-17,SXR8,403.739990234375,461756.0
2022-01-24,SXR8,399.2099914550781,339559.0
2022-01-31,SXR8,400.0199890136719,202013.0
2022-02-07,SXR8,402.0799865722656,176117.0
2022-02-14,SXR8,392.9800109863281,177490.0
2022-02-21,SXR8,396.3500061035156,265022.0
2022-02-28,SXR8,401.8599853515625,184609.0
2022-03-07,SXR8,397.3599853515625,216925.0
2022-03-14,SXR8,409.989990234375,191825.0
2022-03-21,SXR8,420.95001220703125,167644.0
2022-03-28,SXR8,419.9200134277344,211136.0
2022-04-04,SXR8,424.32000732421875,192542.0
2022-04-11,SXR8,420.45001220703125,131560.0
2022-04-18,SXR8,411.70001220703125,159134.0
2022-04-25,SXR8,410.9200134277344,245133.0
2022-05-02,SXR8,399.54998779296875,196212.0
2022-05-09,SXR8,396.1600036621094,235736.0
2022-05-16,SXR8,376.69000244140625,172375.0
2022-05-23,SXR8,395.2300109863281,186763.0
2022-05-30,SXR8,393.3999938964844,142065.0
2022-06-06,SXR8,381.0299987792969,130782.0
2022-06-13,SXR8,360.260009765625,316112.0
2022-06-20,SXR8,377.9100036621094,212674.0
2022-06-27,SXR8,373.70001220703125,135218.0
2022-07-04,SXR8,395.0,154893.0
2022-07-11,SXR8,393.0,146078.0
2022-07-18,SXR8,399.3999938964844,172941.0
2022-07-25,SXR8,413.1000061035156,130240.0
2022-08-01,SXR8,416.7900085449219,277745.0
2022-08-08,SXR8,426.0,146716.0
2022-08-15,SXR8,433.2300109863281,110052.0
2022-08-22,SXR8,424.0,121906.0
2022-08-29,SXR8,412.1600036621094,171014.0
2022-09-05,SXR8,416.489990234375,132564.0
2022-09-12,SXR8,396.2200012207031,133495.0
2022-09-19,SXR8,391.44000244140625,132475.0
2022-09-26,SXR8,385.4599914550781,218850.0
2022-10-03,SXR8,387.1700134277344,323983.0
2022-10-10,SXR8,383.55999755859375,256574.0
2022-10-17,SXR8,389.04998779296875,188870.0
2022-10-24,SXR8,400.75,150339.0
2022-10-31,SXR8,388.3800048828125,258895.0
2022-11-07,SXR8,395.7699890136719,285143.0
2022-11-14,SXR8,395.260009765625,133589.0
2022-11-21,SXR8,400.20001220703125,95477.0
2022-11-28,SXR8,398.7200012207031,128936.0
2022-12-05,SXR8,389.25,162227.0
2022-12-12,SXR8,375.3299865722656,170733.0
2022-12-19,SXR8,373.05999755859375,124237.0
2022-12-26,SXR8,370.7300109863281,81182.0
2023-01-02,SXR8,377.57000732421875,141589.0
2023-01-09,SXR8,380.1600036621094,169931.0
2023-01-16,SXR8,375.7900085449219,127410.0
2023-01-23,SXR8,387.760009765625,129176.0
2023-01-30,SXR8,399.5299987792969,224638.0
2023-02-06,SXR8,395.8399963378906,131386.0
2023-02-13,SXR8,393.92999267578125,95036.0
2023-02-20,SXR8,388.8699951171875,91166.0
2023-02-27,SXR8,392.95001220703125,124476.0
2023-03-06,SXR8,382.760009765625,161775.0
2023-03-13,SXR8,381.82000732421875,222921.0
2023-03-20,SXR8,380.3500061035156,159263.0
2023-03-27,SXR8,390.239990234375,107923.0
2023-04-03,SXR8,388.69000244140625,143049.0
2023-04-10,SXR8,390.6600036621094,121033.0
2023-04-17,SXR8,390.489990234375,105318.0
2023-04-24,SXR8,390.8900146484375,123952.0
2023-05-01,SXR8,388.8800048828125,107994.0
2023-05-08,SXR8,394.0299987792969,94145.0
2023-05-15,SXR8,402.82000732421875,101582.0
2023-05-22,SXR8,407.5,92206.0
2023-05-29,SXR8,414.989990234375,111441.0
2023-06-05,SXR8,416.4700012207031,227372.0
2023-06-12,SXR8,421.8599853515625,137289.0
2023-06-19,SXR8,416.1400146484375,111045.0
2023-06-26,SXR8,423.8800048828125,121428.0
2023-07-03,SXR8,420.1499938964844,103075.0
2023-07-10,SXR8,419.1199951171875,73591.0
2023-07-17,SXR8,426.7200012207031,85005.0
2023-07-24,SXR8,433.5400085449219,102410.0
2023-07-31,SXR8,427.6600036621094,145689.0
2023-08-07,SXR8,424.25,120121.0
2023-08-14,SXR8,418.70001220703125,156125.0
2023-08-21,SXR8,424.8699951171875,108637.0
2023-08-28,SXR8,436.6400146484375,99706.0
2023-09-04,SXR8,435.8800048828125,100762.0
2023-09-11,SXR8,437.1400146484375,94479.0
2023-09-18,SXR8,426.9700012207031,106523.0
2023-09-25,SXR8,426.2699890136719,146301.0
2023-10-02,SXR8,422.7099914550781,159053.0
2023-10-09,SXR8,431.8599853515625,140381.0
2023-10-16,SXR8,418.19000244140625,101808.0
2023-10-23,SXR8,409.30999755859375,144038.0
2023-10-30,SXR8,425.5799865722656,143569.0
2023-11-06,SXR8,429.1300048828125,105922.0
2023-11-13,SXR8,433.54998779296875,119275.0
2023-11-20,SXR8,436.510009765625,92977.0
2023-11-27,SXR8,441.239990234375,142748.0
2023-12-04,SXR8,447.3699951171875,44622.0
2023-12-11,SXR8,453.45001220703125,174571.0
2023-12-18,SXR8,453.2300109863281,126336.0
2023-12-25,SXR8,454.0400085449219,58445.0
2024-01-01,SXR8,450.5400085449219,190301.0
2024-01-08,SXR8,457.2900085449219,172381.0
2024-01-15,SXR8,462.8699951171875,140327.0
2024-01-22,SXR8,473.30999755859375,144058.0
2024-01-29,SXR8,481.2099914550781,166949.0
2024-02-05,SXR8,487.5799865722656,118151.0
2024-02-12,SXR8,490.17999267578125,141122.0
2024-02-19,SXR8,494.2699890136719,103466.0
2024-02-26,SXR8,496.25,130372.0
2024-03-04,SXR8,495.25,131151.0
2024-03-11,SXR8,493.7200012207031,100830.0
2024-03-18,SXR8,509.05999755859375,96102.0
2024-03-25,SXR8,511.5,117172.0
2024-04-01,SXR8,504.8599853515625,129816.0
2024-04-08,SXR8,509.6400146484375,135390.0
2024-04-15,SXR8,492.5899963378906,153417.0
2024-04-22,SXR8,502.2200012207031,190652.0
2024-04-29,SXR8,499.9700012207031,116670.0
2024-05-06,SXR8,509.9200134277344,108637.0
2024-05-13,SXR8,513.219970703125,100383.0
2024-05-20,SXR8,514.6599731445312,118943.0
2024-05-27,SXR8,506.2799987792969,84604.0
2024-06-03,SXR8,522.7000122070312,123738.0
2024-06-10,SXR8,534.280029296875,146388.0
2024-06-17,SXR8,539.6599731445312,130168.0
2024-06-24,SXR8,541.5,102651.0
2024-07-01,SXR8,540.7999877929688,135073.0
2024-07-08,SXR8,545.1400146484375,140339.0
2024-07-15,SXR8,534.5599975585938,148891.0
2024-07-22,SXR8,529.760009765625,133017.0
2024-07-29,SXR8,514.0999755859375,164582.0
2024-08-05,SXR8,514.780029296875,415783.0
2024-08-12,SXR8,532.0999755859375,262978.0
2024-08-19,SXR8,531.47998046875,105157.0
2024-08-26,SXR8,534.97998046875,83402.0
2024-09-02,SXR8,517.1199951171875,132863.0
2024-09-09,SXR8,536.9199829101562,115390.0
2024-09-16,SXR8,539.719970703125,135028.0
2024-09-23,SXR8,544.8599853515625,112096.0
2024-09-30,SXR8,551.0,181130.0
2024-10-07,SXR8,561.739990234375,172861.0
2024-10-14,SXR8,571.1400146484375,165608.0
2024-10-21,SXR8,571.6799926757812,138167.0
2024-10-28,SXR8,561.739990234375,200176.0
2024-11-04,SXR8,591.9400024414062,290415.0
2024-11-11,SXR8,590.1799926757812,609146.0
2024-11-18,SXR8,606.760009765625,613367.0
2024-11-25,SXR8,605.8800048828125,474033.0
2024-12-02,SXR8,610.739990234375,849981.0
2024-12-09,SXR8,611.4400024414062,266809.0
2024-12-16,SXR8,606.4199829101562,299451.0
2024-12-23,SXR8,607.0800170898438,103458.0
2024-12-30,SXR8,610.4199829101562,183271.0
2025-01-06,SXR8,602.9199829101562,243274.0
2025-01-13,SXR8,618.6799926757812,204006.0
2025-01-20,SXR8,617.6400146484375,553019.0
2025-01-27,SXR8,623.8200073242188,411716.0
2025-02-03,SXR8,620.2000122070312,327904.0
2025-02-10,SXR8,618.239990234375,168515.0
2025-02-17,SXR8,618.4199829101562,646919.0
2025-02-24,SXR8,601.1199951171875,251999.0
2025-03-03,SXR8,556.9400024414062,522095.0
2025-03-10,SXR8,549.0,483749.0
2025-03-17,SXR8,554.52001953125,280175.0
2025-03-24,SXR8,549.0399780273438,217331.0
2025-03-31,SXR8,501.0799865722656,462586.0
2025-04-07,SXR8,492.6300048828125,843562.0
2025-04-14,SXR8,494.9200134277344,254428.0
2025-04-21,SXR8,512.6799926757812,203055.0
2025-04-28,SXR8,532.3599853515625,168510.0
2025-05-05,SXR8,535.47998046875,177857.0
2025-05-12,SXR8,566.1799926757812,272624.0
2025-05-19,SXR8,544.8599853515625,183591.0
2025-05-26,SXR8,553.3200073242188,125534.0
2025-06-02,SXR8,560.1400146484375,158734.0
2025-06-09,SXR8,553.9199829101562,155180.0
2025-06-16,SXR8,553.4199829101562,130013.0
2025-06-23,SXR8,562.47998046875,152864.0
2025-06-30,SXR8,565.0599975585938,159951.0
2025-07-07,SXR8,570.6599731445312,122833.0
2025-07-14,SXR8,576.47998046875,124872.0
2025-07-21,SXR8,580.0800170898438,128238.0
2025-07-28,SXR8,576.0399780273438,201369.0
2025-08-04,SXR8,583.1799926757812,123480.0
2025-08-11,SXR8,588.280029296875,128024.0
2025-08-18,SXR8,590.2999877929688,124239.0
2025-08-25,SXR8,589.2000122070312,137637.0
2025-09-01,SXR8,588.719970703125,170500.0
2025-09-08,SXR8,600.5399780273438,149149.0
2025-09-15,SXR8,603.9600219726562,202519.0
2025-09-22,SXR8,605.0800170898438,250727.0
2020-01-06,8PSG,136.1999969482422,76913.0
2020-01-13,8PSG,136.25,72319.0
2020-01-20,8PSG,138.38999938964844,113870.0
2020-01-27,8PSG,138.89999389648438,61263.0
2020-02-03,8PSG,138.72000122070312,65365.0
2020-02-10,8PSG,141.52000427246094,46092.0
2020-02-17,8PSG,146.55999755859375,64676.0
2020-02-24,8PSG,140.16000366210938,104792.0
2020-03-02,8PSG,142.89999389648438,35869.0
2020-03-09,8PSG,133.6199951171875,112700.0
2020-03-16,8PSG,134.9600067138672,58648.0
2020-03-23,8PSG,142.6199951171875,87922.0
2020-03-30,8PSG,145.27000427246094,138941.0
2020-04-06,8PSG,149.10000610351562,56232.0
2020-04-13,8PSG,151.02999877929688,93054.0
2020-04-20,8PSG,153.88999938964844,77039.0
2020-04-27,8PSG,150.85000610351562,46712.0
2020-05-04,8PSG,153.00999450683594,79472.0
2020-05-11,8PSG,156.41000366210938,72470.0
2020-05-18,8PSG,154.22000122070312,69689.0
2020-05-25,8PSG,151.1999969482422,238767.0
2020-06-01,8PSG,144.0,102177.0
2020-06-08,8PSG,149.39999389648438,196969.0
2020-06-15,8PSG,150.77999877929688,130999.0
2020-06-22,8PSG,152.60000610351562,51845.0
2020-06-29,8PSG,153.08999633789062,31468.0
2020-07-06,8PSG,154.1199951171875,51650.0
2020-07-13,8PSG,153.5500030517578,27334.0
2020-07-20,8PSG,158.2100067138672,49354.0
2020-07-27,8PSG,162.0,34205.0
2020-08-03,8PSG,166.9199981689453,23545.0
2020-08-10,8PSG,159.27999877929688,45851.0
2020-08-17,8PSG,159.47000122070312,46675.0
2020-08-24,8PSG,160.52999877929688,48172.0
2020-08-31,8PSG,157.97000122070312,78597.0
2020-09-07,8PSG,159.7100067138672,70991.0
2020-09-14,8PSG,159.5500030517578,58217.0
2020-09-21,8PSG,155.52999877929688,136579.0
2020-09-28,8PSG,157.6999969482422,133281.0
2020-10-05,8PSG,157.9499969482422,75632.0
2020-10-12,8PSG,157.07000732421875,136131.0
2020-10-19,8PSG,155.35000610351562,48811.0
2020-10-26,8PSG,156.33999633789062,42830.0
2020-11-02,8PSG,159.19000244140625,68841.0
2020-11-09,8PSG,155.00999450683594,57202.0
2020-11-16,8PSG,153.07000732421875,33663.0
2020-11-23,8PSG,144.8300018310547,113248.0
2020-11-30,8PSG,146.33999633789062,118192.0
2020-12-07,8PSG,147.47000122070312,58944.0
2020-12-14,8PSG,149.2100067138672,47021.0
2020-12-21,8PSG,148.75,19372.0
2020-12-28,8PSG,148.22999572753906,5129.0
2021-01-04,8PSG,147.1300048828125,31568.0
2021-01-11,8PSG,146.41000366210938,23755.0
2021-01-18,8PSG,147.50999450683594,27240.0
2021-01-25,8PSG,148.22999572753906,14689.0
2021-02-01,8PSG,145.72999572753906,69299.0
2021-02-08,8PSG,145.92999267578125,14801.0
2021-02-15,8PSG,142.60000610351562,80497.0
2021-02-22,8PSG,137.8300018310547,83778.0
2021-03-01,8PSG,137.80999755859375,157406.0
2021-03-08,8PSG,138.8699951171875,48958.0
2021-03-15,8PSG,141.50999450683594,19584.0
2021-03-22,8PSG,142.25999450683594,19521.0
2021-03-29,8PSG,142.27000427246094,17166.0
2021-04-05,8PSG,142.00999450683594,27717.0
2021-04-12,8PSG,143.7100067138672,40853.0
2021-04-19,8PSG,142.58999633789062,18316.0
2021-04-26,8PSG,142.2100067138672,13064.0
2021-05-03,8PSG,146.0800018310547,73427.0
2021-05-10,8PSG,146.72000122070312,32142.0
2021-05-17,8PSG,149.05999755859375,98354.0
2021-05-24,8PSG,150.38999938964844,18050.0
2021-05-31,8PSG,150.58999633789062,43508.0
2021-06-07,8PSG,150.17999267578125,114633.0
2021-06-14,8PSG,145.07000732421875,99407.0
2021-06-21,8PSG,144.3000030517578,84297.0
2021-06-28,8PSG,145.6999969482422,72914.0
2021-07-05,8PSG,147.66000366210938,52505.0
2021-07-12,8PSG,148.47000122070312,18424.0
2021-07-19,8PSG,148.1699981689453,21515.0
2021-07-26,8PSG,148.6999969482422,47238.0
2021-08-02,8PSG,144.88999938964844,42250.0
2021-08-09,8PSG,145.7899932861328,118638.0
2021-08-16,8PSG,147.7899932861328,57875.0
2021-08-23,8PSG,148.47000122070312,38610.0
2021-08-30,8PSG,149.0399932861328,20794.0
2021-09-06,8PSG,146.77999877929688,30572.0
2021-09-13,8PSG,144.63999938964844,21968.0
2021-09-20,8PSG,144.75999450683594,28024.0
2021-09-27,8PSG,146.88999938964844,29480.0
2021-10-04,8PSG,146.8800048828125,32041.0
2021-10-11,8PSG,147.80999755859375,26665.0
2021-10-18,8PSG,149.10000610351562,17726.0
2021-10-25,8PSG,148.7899932861328,17471.0
2021-11-01,8PSG,151.6999969482422,23446.0
2021-11-08,8PSG,157.4199981689453,107557.0
2021-11-15,8PSG,158.80999755859375,28465.0
2021-11-22,8PSG,153.52000427246094,26910.0
2021-11-29,8PSG,152.08999633789062,39058.0
2021-12-06,8PSG,152.69000244140625,32370.0
2021-12-13,8PSG,154.7100067138672,36548.0
2021-12-20,8PSG,154.47999572753906,28485.0
2021-12-27,8PSG,153.8800048828125,17388.0
2022-01-03,8PSG,152.74000549316406,32580.0
2022-01-10,8PSG,154.1199951171875,51743.0
2022-01-17,8PSG,156.4199981689453,31849.0
2022-01-24,8PSG,154.7100067138672,44160.0
2022-01-31,8PSG,152.57000732421875,48617.0
2022-02-07,8PSG,155.61000061035156,53550.0
2022-02-14,8PSG,161.52000427246094,77452.0
2022-02-21,8PSG,162.13999938964844,285659.0
2022-02-28,8PSG,173.80999755859375,260568.0
2022-03-07,8PSG,175.3000030517578,353245.0
2022-03-14,8PSG,168.3699951171875,127669.0
2022-03-21,8PSG,172.27999877929688,111339.0
2022-03-28,8PSG,168.89999389648438,130304.0
2022-04-04,8PSG,172.9600067138672,85823.0
2022-04-11,8PSG,175.97000122070312,46708.0
2022-04-18,8PSG,173.10000610351562,58218.0
2022-04-25,8PSG,174.9499969482422,54965.0
2022-05-02,8PSG,172.58999633789062,73120.0
2022-05-09,8PSG,168.27000427246094,71488.0
2022-05-16,8PSG,168.8699951171875,56100.0
2022-05-23,8PSG,167.4600067138672,203023.0
2022-05-30,8PSG,167.13999938964844,66002.0
2022-06-06,8PSG,167.13999938964844,0.0
2022-06-13,8PSG,167.13999938964844,0.0
2022-06-20,8PSG,167.13999938964844,0.0
2022-06-27,8PSG,167.13999938964844,0.0
2022-07-04,8PSG,167.13999938964844,0.0
2022-07-11,8PSG,167.13999938964844,0.0
2022-07-18,8PSG,167.13999938964844,0.0
2022-07-25,8PSG,167.13999938964844,0.0
2022-08-01,8PSG,167.13999938964844,0.0
2022-08-08,8PSG,167.13999938964844,0.0
2022-08-15,8PSG,167.13999938964844,0.0
2022-08-22,8PSG,167.13999938964844,0.0
2022-08-29,8PSG,167.13999938964844,0.0
2022-09-05,8PSG,167.13999938964844,0.0
2022-09-12,8PSG,167.13999938964844,0.0
2022-09-19,8PSG,167.13999938964844,0.0
2022-09-26,8PSG,167.13999938964844,0.0
2022-10-03,8PSG,167.13999938964844,0.0
2022-10-10,8PSG,167.13999938964844,0.0
2022-10-17,8PSG,167.13999938964844,0.0
2022-10-24,8PSG,167.13999938964844,0.0
2022-10-31,8PSG,167.13999938964844,0.0
2022-11-07,8PSG,167.13999938964844,0.0
2022-11-14,8PSG,167.13999938964844,0.0
2022-11-21,8PSG,167.13999938964844,0.0
2022-11-28,8PSG,167.13999938964844,0.0
2022-12-05,8PSG,167.13999938964844,0.0
2022-12-12,8PSG,167.13999938964844,0.0
2022-12-19,8PSG,167.13999938964844,0.0
2022-12-26,8PSG,167.13999938964844,0.0
2023-01-02,8PSG,167.13999938964844,0.0
2023-01-09,8PSG,167.13999938964844,0.0
2023-01-16,8PSG,167.13999938964844,0.0
2023-01-23,8PSG,167.13999938964844,0.0
2023-01-30,8PSG,167.13999938964844,0.0
2023-02-06,8PSG,167.13999938964844,0.0
2023-02-13,8PSG,167.13999938964844,0.0
2023-02-20,8PSG,167.13999938964844,0.0
2023-02-27,8PSG,167.13999938964844,0.0
2023-03-06,8PSG,167.13999938964844,0.0
2023-03-13,8PSG,167.13999938964844,0.0
2023-03-20,8PSG,167.13999938964844,0.0
2023-03-27,8PSG,167.13999938964844,0.0
2023-04-03,8PSG,167.13999938964844,0.0
2023-04-10,8PSG,167.13999938964844,0.0
2023-04-17,8PSG,167.13999938964844,0.0
2023-04-24,8PSG,167.13999938964844,0.0
2023-05-01,8PSG,167.13999938964844,0.0
2023-05-08,8PSG,167.13999938964844,0.0
2023-05-15,8PSG,167.13999938964844,0.0
2023-05-22,8PSG,167.13999938964844,0.0
2023-05-29,8PSG,167.13999938964844,0.0
2023-06-05,8PSG,167.13999938964844,0.0
2023-06-12,8PSG,167.13999938964844,0.0
2023-06-19,8PSG,167.13999938964844,0.0
2023-06-26,8PSG,167.13999938964844,0.0
2023-07-03,8PSG,167.13999938964844,0.0
2023-07-10,8PSG,167.13999938964844,0.0
2023-07-17,8PSG,167.13999938964844,0.0
